point,"Point 1 (75,75)","Point 1 (75,75)","Point 1 (75,75)","Point 1 (75,75)","Point 2 (85,85)","Point 2 (85,85)","Point 2 (85,85)","Point 2 (85,85)","Point 3 (60,80)","Point 3 (60,80)","Point 3 (60,80)","Point 3 (60,80)","Point 4 (37,37)","Point 4 (37,37)","Point 4 (37,37)","Point 4 (37,37)","Point 5 (112,112)","Point 5 (112,112)","Point 5 (112,112)","Point 5 (112,112)"
receptor,FA1,FA2,SA1,SA2,FA1,FA2,SA1,SA2,FA1,FA2,SA1,SA2,FA1,FA2,SA1,SA2,FA1,FA2,SA1,SA2
time,,,,,,,,,,,,,,,,,,,,
7.3500000000000005,1.1686875947757336e-05,-1.813853949655614e-05,0.6721351545488433,4.5105182577079885,6.983816605310044e-06,-1.0839186953392761e-05,0.40165298874024924,2.6953851866175844,6.4728962056378565e-06,-1.0046216284650381e-05,0.37226895459897336,2.498196836056896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.36,1.1506898124870511e-05,-1.785920608633377e-05,0.6721352735197488,4.51723963662795,6.876265831019451e-06,-1.0672263483533923e-05,0.4016530575887685,2.6994017177696623,6.373213605252443e-06,-9.891504551870138e-06,0.372269018401743,2.501919526714916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.37,1.13296919586351e-05,-1.758417440525714e-05,0.6721353906585034,4.5239610163544715,6.7703713385573e-06,-1.0507910625232334e-05,0.4016531253770208,2.7034182495915955,6.275066117000891e-06,-9.739175383607445e-06,0.37226908122194996,2.5056422179945343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.38,1.1155214765317039e-05,-1.7313378225592734e-05,0.6721355059933227,4.530682396874541,6.666107621343559e-06,-1.0346088799580406e-05,0.40165319212133394,2.707434782073054,6.178430099907367e-06,-9.589192090741214e-06,0.3722691430747258,2.509364909886167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.390000000000001,1.0983424518746014e-05,-1.704675229641418e-05,0.6721356195519871,4.537403778175356,6.5634495653079895e-06,-1.018675903349846e-05,0.4016532578377847,2.7114513152038686,6.083282277442018e-06,-9.441518534320406e-06,0.37226920397496893,2.5130876023803785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,1.0814279840202699e-05,-1.6784232401062015e-05,0.6721357313618491,4.5441251602443185,6.462372443332076e-06,-1.002988294861861e-05,0.40165332254220215,2.715467848974027,5.989599731407963e-06,-9.296119147793123e-06,0.37226926393734827,2.5168102954678795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.41,1.0647739987846298e-05,-1.65257553111762e-05,0.6721358414498402,4.550846543069032,6.3628519089128535e-06,-9.875422755726698e-06,0.40165338625017155,2.7194843833736706,5.897359896606317e-06,-9.152958914777518e-06,0.37226932297630705,2.520532989139522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.42,1.0483764847521132e-05,-1.6271258763712454e-05,0.6721359498424776,4.557567926637308,6.264863990716011e-06,-9.72334124364621e-06,0.4016534489770383,2.7235009183930936,5.806540555167776e-06,-9.012003352389971e-06,0.3722693811060659,2.524255683386301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.43,1.032231492264384e-05,-1.6020681460942403e-05,0.6721360565658693,4.564289310937143,6.168385086462037e-06,-9.573601784796318e-06,0.4016535107379113,2.7275174540227383,5.717119831551064e-06,-8.87321850013055e-06,0.3722694383406264,2.527978378199349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.44,1.0163351325009972e-05,-1.5773963053215896e-05,0.6721361616457221,4.571010695956735,6.073391957368165e-06,-9.426168324075778e-06,0.4016535715476668,2.7315339902531957,5.629076187096814e-06,-8.736570936554831e-06,0.37226949469377485,2.5317010735699363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.45,1.0006835765025922e-05,-1.5531044098739404e-05,0.672136265107346,4.577732081684467,5.979861722256839e-06,-9.281005334398503e-06,0.40165363142095223,2.7355505270752034,5.542388414692579e-06,-8.602027740372982e-06,0.37226955017908464,2.535423769489466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.46,9.852730543319965e-06,-1.5291866092306004e-05,0.6721363669756619,4.5844534681089115,5.8877718528869415e-06,-9.138077850041866e-06,0.40165369037218895,2.7395670644796373,5.457035634104733e-06,-8.46955651823614e-06,0.3722696048099207,2.5391464659494756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.47,9.700998540399596e-06,-1.5056371436565697e-05,0.6721364672752068,4.591174855218825,5.797100167395303e-06,-8.997351455530632e-06,0.4016537484155767,2.743583602457518,5.372997286087752e-06,-8.33912534916367e-06,0.372269658599442,2.542869162941633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.48,9.55160320883713e-06,-1.482450338456599e-05,0.6721365660301394,4.597896243003144,5.707824825850249e-06,-8.858792246730549e-06,0.4016538055650964,2.7476001410000035,5.290253128827569e-06,-8.21070281788681e-06,0.3722697115606047,2.546591860457734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.49,9.404508564076256e-06,-1.4596206091465644e-05,0.672136663264247,4.604617631450984,5.619924324471226e-06,-8.722366847522519e-06,0.4016538618345134,2.751616680098388,5.208783231383982e-06,-8.084257998176856e-06,0.37226976370616544,2.550314558489699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,9.259679175583331e-06,-1.4371424585805006e-05,0.6721367590009503,4.611339020551637,5.533377490848884e-06,-8.588042398686502e-06,0.4016539172373815,2.7556332197440994,5.128567970467447e-06,-7.959760425058785e-06,0.37226981504868456,2.5540372570295773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.51,9.11708015822855e-06,-1.4150104717792533e-05,0.6721368532633092,4.618060410294564,5.448163478387013e-06,-8.455786546785397e-06,0.4016539717870453,2.7596497599286978,5.049588024437217e-06,-7.837180117040367e-06,0.37226986560052894,2.5577599560695363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5200000000000005,8.976677164471493e-06,-1.3932193165050849e-05,0.6721369460740284,4.6247818006694,5.3642617617449444e-06,-8.325567438606994e-06,0.4016540254966444,2.763666300643875,4.971824369633543e-06,-7.716487548325781e-06,0.37226991537387494,2.561482655601867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.53,8.83843637562737e-06,-1.371763745560072e-05,0.6721370374554635,4.631503191665944,5.281652131390657e-06,-8.197353698931752e-06,0.4016540783791157,2.7676828418814488,4.895258274931549e-06,-7.597653643258357e-06,0.3722699643807114,2.5652053556189784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.54,8.702324493592902e-06,-1.3506385898909647e-05,0.6721371274296253,4.638224583274161,5.20031468948782e-06,-8.071114452765033e-06,0.40165413044719694,2.7716993836333645,4.819871298184576e-06,-7.480649770763293e-06,0.3722700126328426,2.5689280561133963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.55,8.568308733491566e-06,-1.3298387608875832e-05,0.6721372160181858,4.644945975484175,5.120229844004254e-06,-7.946819297546813e-06,0.40165418171342976,2.7757159258916912,4.745645280889201e-06,-7.3654477665767605e-06,0.372270060141891,2.5726507570777626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5600000000000005,8.436356814939817e-06,-1.3093592498082315e-05,0.6721373032424832,4.651667368286272,5.041378305154774e-06,-7.824438275361419e-06,0.4016542321901626,2.7797324686486204,4.672562344183998e-06,-7.252019872115886e-06,0.37227010691930007,2.576373458504831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.57,8.306436954807235e-06,-1.289195123182941e-05,0.672137389123527,4.658388761670894,4.9637410800654676e-06,-7.703941922960025e-06,0.4016542818895537,2.7837490118964636,4.600604884737162e-06,-7.140338762265131e-06,0.37227015297633703,2.5800961603874684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.58,8.178517859402105e-06,-1.2693415233880781e-05,0.6721374736820034,4.665110155628635,4.887299468216081e-06,-7.585301221738158e-06,0.40165433082357427,2.7877655556276526,4.52975557018954e-06,-7.030377550933556e-06,0.3722701983240957,2.5838188627186507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.59,8.052568717116637e-06,-1.2497936692209493e-05,0.67213755693828,4.671831550150243,4.812035057104741e-06,-7.468487586619587e-06,0.4016543790040109,2.7917820998347325,4.4599973349311056e-06,-6.922109741039366e-06,0.37227024297349876,2.5875415654914633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6000000000000005,7.92855919049762e-06,-1.230546851877639e-05,0.6721376389124107,4.678552945226613,4.737929717912675e-06,-7.35347287717244e-06,0.4016544264424689,2.795798644510367,4.391313376544307e-06,-6.815509246739002e-06,0.37227028693530106,2.591264268699098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.61,7.806459409696074e-06,-1.2115964338038271e-05,0.6721377196241402,4.685274340848787,4.664965600946603e-06,-7.240229397609201e-06,0.40165447315037456,2.799815189647329,4.323687151135952e-06,-6.710550404541696e-06,0.37227033022009165,2.5949869723348495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.62,7.686239964767734e-06,-1.1929378532915667e-05,0.6721377990929096,4.691995737007954,4.593125131303463e-06,-7.128729868996441e-06,0.4016545191389786,2.8038317352385076,4.257102369558268e-06,-6.607207928851275e-06,0.3722703728382965,2.5987096763921187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.63,7.5678718982033645e-06,-1.1745666158603535e-05,0.6721378773378608,4.698717133695442,4.522391004868601e-06,-7.018947429254811e-06,0.401654564419358,2.8078482812768972,4.191542993629955e-06,-6.505456928637984e-06,0.37227041480018097,2.602432380864405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.640000000000001,7.451326698952999e-06,-1.1564782942571339e-05,0.67213795437784,4.705438530902719,4.4527461839805026e-06,-6.91085563315906e-06,0.40165460900241967,2.8118648277556035,4.126993232023805e-06,-6.405272896323948e-06,0.37227045611585247,2.6061550857453133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.65,7.33657629495627e-06,-1.1386685324784861e-05,0.6721380302314044,4.712159928621393,4.384173893428983e-06,-6.8044284578960726e-06,0.4016546528989022,2.815881374667836,4.06343753671004e-06,-6.30663169111134e-06,0.37227049679526264,2.6098777910285413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.66,7.223593046362208e-06,-1.1211330405992628e-05,0.6721381049168242,4.718881326843204,4.316657616008748e-06,-6.699640264158499e-06,0.4016546961193789,2.8198979220069105,4.000860599177378e-06,-6.209509561211483e-06,0.3722705368482098,2.6136004967078867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.67,7.112349739093837e-06,-1.103867596496389e-05,0.6721381784520893,4.725602725560026,4.250181089295726e-06,-6.596465801702802e-06,0.40165473867426016,2.8239144697662444,3.939247346431787e-06,-6.1138831160584844e-06,0.3722705762843417,2.617323202777243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.68,7.002819577723215e-06,-1.086868040102909e-05,0.6721382508549116,4.732324124763865,4.184728301089462e-06,-6.494880231581489e-06,0.40165478057379644,2.8279310179393597,3.878582937773272e-06,-6.019729320751958e-06,0.37227061511315707,2.621045909230596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.69,6.894976180185216e-06,-1.0701302757063788e-05,0.6721383221427311,4.739045524446857,4.1202834857447955e-06,-6.394859076120605e-06,0.40165482182807977,2.8319475665198737,3.818852760905784e-06,-5.927025490499755e-06,0.3722706533440088,2.6247686160620276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,6.7887935701929e-06,-1.053650273098063e-05,0.6721383923327185,4.745766924601259,4.056831120614719e-06,-6.2963782467100225e-06,0.4016548624470471,2.835964115501506,3.760042428825143e-06,-5.835749296175235e-06,0.37227069098610543,2.6284913232657083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.71,6.684246171721437e-06,-1.0374240618269842e-05,0.6721384614417806,4.75248832521946,3.994355921826245e-06,-6.199414027129266e-06,0.4016549024404824,2.8399806648780705,3.702137775817803e-06,-5.74587876431727e-06,0.3722707280485137,2.632214030835897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.72,6.581308802572684e-06,-1.0214477346475053e-05,0.6721385294865636,4.759209726293968,3.9328428410567425e-06,-6.1039430513153035e-06,0.40165494181801886,2.843997214643479,3.6451248543487855e-06,-5.657392227114779e-06,0.37227076454016095,2.635936738766946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.73,6.4799566681695766e-06,-1.0057174429225669e-05,0.6721385964834572,4.76593112781741,3.8722770617544555e-06,-6.009942325594757e-06,0.4016549805891413,2.8480137647917347,3.5889899320607405e-06,-5.570268377979468e-06,0.3722708004698368,2.63965944705329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.74,6.380165356040066e-06,-9.902293971982919e-06,0.6721386624485991,4.772652529782537,3.8126439954701907e-06,-5.917389212009747e-06,0.4016550187631883,2.8520303153169344,3.5337194875504298e-06,-5.484486254874013e-06,0.3722708358461957,2.643382155689452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.75,6.28191082949659e-06,-9.74979867778586e-06,0.6721387273978784,4.779373932182212,3.7539292784113233e-06,-5.8262614172017824e-06,0.4016550563493551,2.8560468662132656,3.4793002077012284e-06,-5.400025168067488e-06,0.3722708706777586,2.6471048646700384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.76,6.185169422005076e-06,-9.599651812775677e-06,0.6721387913469391,4.786095335009416,3.696118767995801e-06,-5.736536992411755e-06,0.4016550933566948,2.860063417475006,3.4257189849044935e-06,-5.316864772379942e-06,0.3722709049729155,2.6508275739897393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7700000000000005,6.089917831553938e-06,-9.451817200449803e-06,0.6721388543111847,4.792816738257242,3.639198539406154e-06,-5.648194327921894e-06,0.4016551297941216,2.8640799690965215,3.3729629129471784e-06,-5.234985061625117e-06,0.37227093873992695,2.654550283643327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.78,5.996133115137992e-06,-9.306259238899824e-06,0.6721389163057812,4.799538141918894,3.583154882254663e-06,-5.561212136381598e-06,0.40165516567041204,2.8680965210722644,3.321019284344343e-06,-5.154366296365887e-06,0.3722709719869265,2.6582729936256535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.79,5.903792682782689e-06,-9.162942872081758e-06,0.6721389773456611,4.806259545987684,3.5279742974708438e-06,-5.4755694694816e-06,0.4016552009942076,2.8721130733967732,3.2698755876716635e-06,-5.0749890483724546e-06,0.3722710047219222,2.661995703931651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,5.812874292602636e-06,-9.021833584070142e-06,0.6721390374455275,4.812980950457038,3.4736434936331366e-06,-5.391245695721746e-06,0.4016552357740167,2.8761296260646683,3.2195195040087755e-06,-4.996834217294171e-06,0.3722710369527989,2.6657184145563275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8100000000000005,5.723356044940733e-06,-8.8828973818202e-06,0.6721390966198563,4.819702355320481,3.4201493843010394e-06,-5.308220511527117e-06,0.40165527001821677,2.880146179070657,3.1699389039383496e-06,-4.9198829750867996e-06,0.3722710686873202,2.6694411254947723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.82,5.635216377771448e-06,-8.746100777930025e-06,0.6721391548829005,4.826423760571646,3.3674790841244663e-06,-5.226473924573849e-06,0.4016553037350561,2.8841627324095236,3.121121845100888e-06,-4.844116777127059e-06,0.37227109993312996,2.6731638367421464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.83,5.548434061184728e-06,-8.611410848100205e-06,0.6721392122486943,4.833145166204266,3.315619906509372e-06,-5.145986225998874e-06,0.40165533693265626,2.8881792860761384,3.0730565689715064e-06,-4.769517378884451e-06,0.3722711306977541,2.676886548293688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.84,5.462988191640061e-06,-8.47879515069045e-06,0.6721392687310552,4.83986657221218,3.2645593602829107e-06,-5.066738034864345e-06,0.40165536961901327,2.8921958400654453,3.0257314980813023e-06,-4.696066813692164e-06,0.37227116098860313,2.6806092601447067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8500000000000005,5.378858188059264e-06,-8.348221726719639e-06,0.6721393243435879,4.846587978589321,3.214285146469772e-06,-4.988710270367379e-06,0.4016554018020004,2.89621239437247,2.9791352332387098e-06,-4.6237473871897976e-06,0.3722711908129731,2.6843319722905856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.86,5.296023786080542e-06,-8.219659128595649e-06,0.672139379099688,4.853309385329723,3.164785155513149e-06,-4.911884129607823e-06,0.40165543348936944,2.9002289489923125,2.9332565508620158e-06,-4.5525416773233645e-06,0.3722712201780477,2.6880546847267786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.87,5.21446503357667e-06,-8.093076397131568e-06,0.6721394330125443,4.860030792427513,3.116047464495715e-06,-4.836241115378539e-06,0.4016554646887531,2.90424550392015,2.888084400200722e-06,-4.482432528788022e-06,0.3722712490909002,2.6917773974488113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.88,5.134162285368741e-06,-7.968443050053819e-06,0.6721394860951431,4.866752199876919,3.068060333804787e-06,-4.761763008375124e-06,0.40165549540766626,2.9082620591512325,2.843607900779195e-06,-4.41340306414261e-06,0.37227127755849476,2.6955001104522758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.890000000000001,5.055096198974172e-06,-7.845729041780477e-06,0.67213953836027,4.873473607672255,3.020812204909108e-06,-4.688431856079804e-06,0.40165552565350815,2.9122786146808854,2.799816339395743e-06,-4.345436667137836e-06,0.37227130558768834,2.6992228237328324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,4.977247730124893e-06,-7.724904838118783e-06,0.6721395898205141,4.880195015807931,2.9742916972463327e-06,-4.616230006109764e-06,0.4016555554335641,2.916295170504504,2.756699167899706e-06,-4.2785169438153615e-06,0.37227133318523237,2.7029455372862103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.91,4.900598127021402e-06,-7.60594133007579e-06,0.6721396404882709,4.886916424278444,2.928487605332843e-06,-4.545140061752708e-06,0.4016555847550072,2.920311726617556,2.714246000968545e-06,-4.212627778080533e-06,0.37227136035777425,2.7066682511082027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.92,4.8251289275747315e-06,-7.488809845350326e-06,0.6721396903757445,4.893637833078384,2.883388896540524e-06,-4.475144904199078e-06,0.4016556136249001,2.924328283015578,2.6724466127734793e-06,-4.147753309473295e-06,0.37227138711185903,2.71039096519467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.930000000000001,4.750821953430672e-06,-7.373482188554727e-06,0.6721397394949511,4.900359242202423,2.8389847077619315e-06,-4.406227675867893e-06,0.4016556420501966,2.9283448396941765,2.6312909352011563e-06,-4.083877910939087e-06,0.37227141345393083,2.7141136795415313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.94,4.677659306407301e-06,-7.259930578009334e-06,0.6721397878577221,4.907080651645325,2.795264343520555e-06,-4.3383717692906376e-06,0.40165567003774355,2.932361396649025,2.5907690549638744e-06,-4.0209861999434005e-06,0.3722714393903348,2.717836394144775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.95,4.605623363783318e-06,-7.1481276629803966e-06,0.6721398354757067,4.913802061401933,2.7522172728583058e-06,-4.271560843785425e-06,0.4016556975942822,2.9363779538758625,2.5508712115989597e-06,-3.9590630106854015e-06,0.3722714649273181,2.7215591090004474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.96,4.534696774390807e-06,-7.038046512188187e-06,0.6721398823603745,4.920523471467177,2.709833127112297e-06,-4.205778803224787e-06,0.40165572472645034,2.9403945113704975,2.5115877951347143e-06,-3.8980934329988525e-06,0.37227149007103194,2.7252818241046564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.97,4.464862454133418e-06,-6.929660608061078e-06,0.6721399285230185,4.927244881836065,2.668101697246974e-06,-4.141009812709824e-06,0.40165575144078297,2.944411069128799,2.4729093433117778e-06,-3.838062795680292e-06,0.3722715148275325,2.729004539453571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.98,4.396103582194042e-06,-6.822943852481521e-06,0.6721399739747582,4.93396629250369,2.6270129312974145e-06,-4.07723826522189e-06,0.4016557777437149,2.9484276271467014,2.43482653958251e-06,-3.778956633145389e-06,0.37227153920278294,2.732727255043417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.99,4.3284035964380734e-06,-6.7178705323103265e-06,0.6721400187265412,4.940687703465221,2.5865569323684237e-06,-4.014448792738694e-06,0.4016558036415817,2.952444185420203,2.397330210999226e-06,-3.7207607021007656e-06,0.37227156320265464,2.736449970870482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,4.2617461903106005e-06,-6.614415342370529e-06,0.672140062789147,4.947409114715906,2.546723955855511e-06,-3.952626282908471e-06,0.40165582914062137,2.9564607439453616,2.360411325880143e-06,-3.6634609871012715e-06,0.3722715868329282,2.7401726869311083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.01,4.196115307779985e-06,-6.512553368209538e-06,0.672140106173189,4.9541305262510695,2.507504407110506e-06,-3.891755845701648e-06,0.4016558542469758,2.960477302718297,2.324060991586468e-06,-3.6070436838781624e-06,0.3722716100992956,2.743895403221694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.02,4.1314951405798134e-06,-6.412260057369356e-06,0.6721401488891167,4.96085193806611,2.4688888393294976e-06,-3.831822802294736e-06,0.4016558789666924,2.964493861735189,2.2882704525217835e-06,-3.551495204896374e-06,0.3722716330073609,2.7476181197386937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.03,4.067870123727074e-06,-6.313511265354301e-06,0.6721401909472193,4.9675733501565045,2.430867951440773e-06,-3.772812729534774e-06,0.4016559033057255,2.9685104209922764,2.253031087797989e-06,-3.4968021849117996e-06,0.372271655562642,2.7513408364786174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.040000000000001,4.0052249318447495e-06,-6.216283203917375e-06,0.6721402323576275,4.974294762517798,2.3934325851034665e-06,-3.7147114154748803e-06,0.4016559272699373,2.972526980485853,2.2183344091235383e-06,-3.4429514365130922e-06,0.3722716777705719,2.755063553438028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.05,3.94354447571426e-06,-6.120552458298176e-06,0.6721402731303153,4.981016175145609,2.3565737234847935e-06,-3.657504853816208e-06,0.40165595086510025,2.9765435402122744,2.1841720593585492e-06,-3.389929983465312e-06,0.3722716996364996,2.7587862706135424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.06,3.882813898253311e-06,-6.026295958493133e-06,0.672140313275104,4.987737588035629,2.3202824883698566e-06,-3.601179282814326e-06,0.4016559740968978,2.9805601001679505,2.150535809736166e-06,-3.3377250607099285e-06,0.372271721165692,2.7625089880018274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.07,3.82301857164292e-06,-5.933491007985303e-06,0.672140352801663,4.994459001183615,2.2845501381607472e-06,-3.5457211241406115e-06,0.4016559969709256,2.984576660349345,2.117417558417668e-06,-3.286324092135723e-06,0.3722717423633348,2.766231705599604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.08,3.764144092730674e-06,-5.842115260760581e-06,0.6721403917195132,5.001180414585398,2.2493680662091303e-06,-3.4911170162305846e-06,0.4016560194926934,2.9885932207529784,2.0848093281584154e-06,-3.2357147016933363e-06,0.372271763234534,2.7699544234036413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.09,3.7061762806174283e-06,-5.752146698323867e-06,0.6721404300380288,5.00790182823687,2.2147277981483777e-06,-3.437353814283907e-06,0.40165604166762603,2.9926097813754238,2.052703264640667e-06,-3.185884696723448e-06,0.3722717837843167,2.7736771414107606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,3.649101172520237e-06,-5.66356364693697e-06,0.672140467766439,5.014623242133993,2.1806209902261506e-06,-3.3844185680321616e-06,0.40165606350106453,2.996626342213306,2.0210916344729615e-06,-3.1368220679567753e-06,0.37227180401763266,2.7773998596178293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.11,3.5929050210143054e-06,-5.576344766126711e-06,0.672140504913832,5.0213446562727935,2.1470394270811813e-06,-3.3322985272969097e-06,0.4016560849982682,3.0006429032633046,1.9899668235229357e-06,-3.088515011743171e-06,0.3722718239393556,2.781122578021766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.120000000000001,3.537574290125746e-06,-5.490469071668777e-06,0.6721405414891555,5.028066070649364,2.113975019964692e-06,-3.2809811253155236e-06,0.40165610616441505,3.004659464522149,1.9593213344721244e-06,-3.0409518855934326e-06,0.3722718435542841,2.784845296619536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.13,3.4830956521138557e-06,-5.405915866636226e-06,0.6721405775012189,5.034787485259856,2.0814198048506556e-06,-3.230454012089518e-06,0.40165612700460307,3.0086760259866177,1.9291477860379414e-06,-2.9941212192938453e-06,0.37227186286714264,2.788568015408149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.14,3.4294559849429047e-06,-5.3226647701293095e-06,0.6721406129586966,5.041508900100483,2.049365939990257e-06,-3.180705026594278e-06,0.40165614752385226,3.012692587653541,1.8994389103061875e-06,-2.948011753807106e-06,0.37227188188258314,2.792290734384664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.15,3.3766423684898175e-06,-5.240695740259321e-06,0.6721406478701295,5.048230315167526,2.0178057045779546e-06,-3.1317221689887792e-06,0.401656167727105,3.016709149519797,1.8701875511750175e-06,-2.902612380142309e-06,0.37227190060518595,2.796013453546185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.16,3.324642081556281e-06,-5.159989028180938e-06,0.6721406822439262,5.05495173045732,1.986731496861745e-06,-3.083493645080031e-06,0.40165618761922767,3.020725711582312,1.8413866629100433e-06,-2.857912144912214e-06,0.37227191903946055,2.7997361728898573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.17,3.2734425989957775e-06,-5.0805252068220405e-06,0.6721407160883667,5.061673145966263,1.9561358319199378e-06,-3.0360078440908565e-06,0.4016562072050116,3.0247422738380587,1.8130293084771572e-06,-2.8139002947914467e-06,0.3722719371898474,2.8034588924128743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.18,3.2230315881511015e-06,-5.002285130662005e-06,0.672140749411603,5.0683945616908055,1.9260113402160666e-06,-2.989253321985729e-06,0.4016562264891745,3.0287588362840596,1.7851086572084739e-06,-2.7705662376155757e-06,0.37227195506071825,2.8071816121124704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.19,3.173396906785821e-06,-4.925249947223645e-06,0.6721407822216613,5.075115977627462,1.8963507657091455e-06,-2.9432188237029893e-06,0.4016562454763613,3.03277539891738,1.7576179839131685e-06,-2.7278995145947437e-06,0.3722719726563778,2.8109043319859244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
